neighbor,interventions,total_abs_effect,mean_abs_effect,mean_delta
1BLRZf3TB9SEL26RxF54Lk7eDrjbSnA3ZT,1,0.0046212077140808105,0.0046212077140808105,0.0046212077140808105
1ET5rCodBrECBVHuhsDciTifSzGdxCNrty,1,0.004342138767242432,0.004342138767242432,0.004342138767242432
1FktjjJY6rXwgViX42Qxk3J3v1v22Rxw8b,1,0.004139363765716553,0.004139363765716553,-0.004139363765716553
36SLihhtuJm4wJa9u7u3ULAt2tSSJxooA6,1,0.003976812586188316,0.003976812586188316,-0.003976812586188316
1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,2,0.0038260221481323242,0.0019130110740661621,-0.0019130110740661621
1GV3N1VApdcCkeZ3r8LbacmHfcHrFLiGiR,2,0.003796881530433893,0.0018984407652169466,-0.0018984407652169466
1DML4Wx7hz2hcvwb89NK6VmFLbDJzN4x4b,1,0.003695367369800806,0.003695367369800806,-0.003695367369800806
1PGzmqixR2MEJ4RFGCip8KKGzHNi2ypHKW,1,0.0036888718605041504,0.0036888718605041504,-0.0036888718605041504
1L499U3amJra1Q8n3pYi3urMxRcdkattK5,1,0.003640308976173401,0.003640308976173401,-0.003640308976173401
19DAFXU2ZSrW7dMCeybxaA86ayBYWqqpN7,1,0.003493763506412506,0.003493763506412506,-0.003493763506412506
1Q8QKMwnc4uSVWJrLrsXtjVtkpY5KS3vtj,1,0.0034265071153640747,0.0034265071153640747,-0.0034265071153640747
15X1Pv4vNrcY9qtakYuQ1oziY3qKtzG8pv,1,0.003098785877227783,0.003098785877227783,-0.003098785877227783
3EXkaZTkkc6E8rqQntbaJGYdtHoprGGtj4,1,0.0027969274669885635,0.0027969274669885635,-0.0027969274669885635
14giZyCQDGHSpSyVygyw7viGTcc9uvVoSp,1,0.0027366280555725098,0.0027366280555725098,-0.0027366280555725098
3CBMMJzWH9pRLtZNNhWTaYmp2TP46bNCNf,1,0.0026388391852378845,0.0026388391852378845,0.0026388391852378845
191Fg7VG5MFAxsr4tKZHdzyuqktNYL4k3M,1,0.0025762319564819336,0.0025762319564819336,-0.0025762319564819336
18c8Cvp8yEhviecmvH1vapi9VVRHsQtAm9,1,0.0024304790422320366,0.0024304790422320366,-0.0024304790422320366
1KZQGAA4jT4EQKvmMcWoEhX8eRGwcH95Rs,1,0.002312004566192627,0.002312004566192627,0.002312004566192627
1Jkvj5LwnqTXTLch2DUzt8RGq4CtAeJRRx,1,0.0023055747151374817,0.0023055747151374817,-0.0023055747151374817
3KsDoGVFrDhoqtkVkgz1Yipv93Xza43Qcu,1,0.002295970916748047,0.002295970916748047,-0.002295970916748047
19yYEwstiwMgHCtSfySypF2qBV4qG5rhcU,1,0.0021377205848693848,0.0021377205848693848,-0.0021377205848693848
18BonsqajX1vcRQti1EWfoZDGf84aYeqpy,2,0.002039056271314621,0.0010195281356573105,-0.0010195281356573105
1PkwBdVLvG41LF6FFHueBifKBf7J259Xav,1,0.0020236968994140625,0.0020236968994140625,-0.0020236968994140625
1Lsqcv4cg5zUctNi2qwNxMkrv1GeBboSUJ,1,0.001953164814040065,0.001953164814040065,-0.001953164814040065
12ataMZU4pjkBEH9ZdnEV5ZaE3TDfbfimF,1,0.001729533076286316,0.001729533076286316,-0.001729533076286316
1KkSDKg3YmvHrYFTx12akk8f2uvje4WFaA,1,0.0017207860946655273,0.0017207860946655273,0.0017207860946655273
13HzbgZ1KFn7RurqZQSZjuwQBegoamvx8u,1,0.0014650002121925354,0.0014650002121925354,-0.0014650002121925354
17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P,1,0.0014031995087862015,0.0014031995087862015,0.0014031995087862015
1CADPoDkxyfzi8vFsX3Lucg7vbb1TjHEYz,1,0.0013311505317687988,0.0013311505317687988,0.0013311505317687988
1Kzwj6ZWSemKSHjbKVDnYRmJNqBxmESQtU,1,0.001230296678841114,0.001230296678841114,-0.001230296678841114
1PgM47u6C1L9HyovyM1tdThbZvWUiXrvJj,1,0.001151740550994873,0.001151740550994873,-0.001151740550994873
1Nd4WoUggkZ71AYxsAVPChMzSztrFKduvY,1,0.0010973215103149414,0.0010973215103149414,-0.0010973215103149414
1MCbcPAVCu4TE3i1kXkzXQsTCLZq6FL22W,1,0.0010617971420288086,0.0010617971420288086,-0.0010617971420288086
32kY47awqX6hvpxShEoxYJCLQiTcojEBwS,1,0.001050025224685669,0.001050025224685669,-0.001050025224685669
1KDEYRd4c9LN51npt5D5AP2EmhPycnxyVD,1,0.001018524169921875,0.001018524169921875,0.001018524169921875
1Nu5GC9hpp8THFuS7KcbScYVQCHbNtrLXz,2,0.0009707445278763771,0.00048537226393818855,0.00029356684535741806
1DCnyDcNM2aT2KtYTq9FRuroKBxJutdG76,1,0.0009451508522033691,0.0009451508522033691,0.0009451508522033691
1Hy9riX3QPoh5G2XrQvLFfjbLMSvBkocjq,1,0.0009156111627817154,0.0009156111627817154,0.0009156111627817154
1GwLCDBY7DVA3vbGPuagLYnGbSSYrieiRV,1,0.0009126700460910797,0.0009126700460910797,-0.0009126700460910797
1HK4LDW2Ct4oiqbCxiR67XfE7pekKqFwqf,1,0.0008082389831542969,0.0008082389831542969,0.0008082389831542969
17giXgQLSosQDgMT5RV8HSFhyiEhQxnbK4,1,0.0007809847593307495,0.0007809847593307495,0.0007809847593307495
3M1XKJMYxeKbdmLgwWWi7TPNtSuVKqEsJN,1,0.0007359299343079329,0.0007359299343079329,-0.0007359299343079329
1DHHJdsakHN7tCuLziQqfUHFK5RKpJB6RN,1,0.0007323026657104492,0.0007323026657104492,0.0007323026657104492
1eSkZqiDWxoTggz6KUC1koHAP75iK4NQh,2,0.0006718267686665058,0.0003359133843332529,0.0003359133843332529
1GA2gaaZsf5tksmyFBi6devLX9N4Ed39Zc,1,0.0006339401006698608,0.0006339401006698608,0.0006339401006698608
1KJuzWJat7HUgGSFaGbU2QiLoUeiF5Y6dn,1,0.0006265286356210709,0.0006265286356210709,0.0006265286356210709
1GgZXpt2tguNzjGm6vqZKfvXWWYb325cwX,1,0.0005767950788140297,0.0005767950788140297,-0.0005767950788140297
1NS3TYf1EijKLwFeqQtUR9CTLQpkCMpxZx,1,0.0005660355091094971,0.0005660355091094971,-0.0005660355091094971
3Q5Z56QaBoyetUR627RzR38jPBXyQp8Pz9,1,0.0005656261928379536,0.0005656261928379536,-0.0005656261928379536
36kVGjtzVV9ruhsoQd3sV3YGqhnppKMT52,1,0.0005345726385712624,0.0005345726385712624,-0.0005345726385712624
3QzBrZfgQsXNS8UPbsVGgPohn4xyepWeYv,1,0.000527307391166687,0.000527307391166687,0.000527307391166687
12ftmJ5cExVeMzQYyEVQULBSFamLV7hZRK,3,0.000502739567309618,0.00016757985576987267,0.00016757985576987267
1FDqi4NGvGiqf2zqYSx6iLo6Pd8y9N8WVj,1,0.0004407167434692383,0.0004407167434692383,-0.0004407167434692383
1KumbRsTcA6UNqU2MHEfqEFnAZYU3w3izR,2,0.0004344475455582142,0.0002172237727791071,0.00019547180272638798
1DxFj2zLBLXSM3ETEr4RZr6KcBEeaGAwoT,1,0.0004054000601172447,0.0004054000601172447,0.0004054000601172447
34NRoKBRK8y1tvKdN6XZE2Wodqb5YfmCV9,1,0.00038705114275217056,0.00038705114275217056,-0.00038705114275217056
15ws9hmVXfWqwKUGGBFfqUAYg4pCWp5i65,1,0.00038105249404907227,0.00038105249404907227,0.00038105249404907227
16MmqdD16H73n2j8wf3BKxQM7fU3AqbTdB,3,0.00036929245106875896,0.0001230974836895863,-0.0001230974836895863
14UZrrYi4scVFTSRY8dvrurvWi9bkbxdpq,1,0.00034759589470922947,0.00034759589470922947,-0.00034759589470922947
12FaA8rGuVBmJu6xx6kAeHAK8EgF8pEXpH,2,0.0003332444466650486,0.0001666222233325243,-0.0001666222233325243
1purUJS3HGsuRe6cBaA1ULH1sdvv6e9K9,1,0.00033277273178100586,0.00033277273178100586,-0.00033277273178100586
1MnbSZYppjx7BegNoUkPYr9Gkt9xCq65Fp,1,0.00032694684341549873,0.00032694684341549873,-0.00032694684341549873
1E235xTx9Q2sGygH4eHHhLZ1n18qRF9zRT,1,0.0003253817558288574,0.0003253817558288574,0.0003253817558288574
1HiydHrexzDiCQ99PJ4JySC9YPkKTWDDjF,1,0.000302731990814209,0.000302731990814209,0.000302731990814209
13jttFaLnhiQcFo4hYXnMNdZMNQapzyK5J,1,0.0002980828285217285,0.0002980828285217285,-0.0002980828285217285
1HKrstBUg1QjkgRJWHEixDnPdYCmhMJsqz,1,0.00027114152908325195,0.00027114152908325195,0.00027114152908325195
39pK9ULehUqA5iHWyDxCs7ixL1mSe6tYhU,1,0.00026788515970110893,0.00026788515970110893,-0.00026788515970110893
17iXD5qnNkfUQvLFE665WgFVF6WCKxiT8x,1,0.00021694181486964226,0.00021694181486964226,0.00021694181486964226
16zC3348Lxsgzk1NgwDQJawWoFa5ZfQiRB,2,0.0002164216712117195,0.00010821083560585976,-0.00010821083560585976
1LFH1hTpmXnn2ez7gkTdzE5D8KmHiWwksg,3,0.00019111600704491138,6.370533568163712e-05,6.370533568163712e-05
18n7dKRY9ZGFYGfLpCo2hQyy7qDM5ug388,1,0.0001822207123041153,0.0001822207123041153,-0.0001822207123041153
1GgE9KezSogQB4kEeNDx9nYjY8cPMp23aQ,1,0.00018199183978140354,0.00018199183978140354,-0.00018199183978140354
1DFLghp9kw2f6B32LisVzWkyx9qEnzscKi,1,0.00017644069157540798,0.00017644069157540798,-0.00017644069157540798
12PzFi4xtUKbFqpY5ZqGngNkcMMZgtkLVq,1,0.0001735142432153225,0.0001735142432153225,-0.0001735142432153225
1LArxtgZkturKi8PTCtht15bnfFQqvXNqp,3,0.0001617688685655594,5.39229561885198e-05,-5.39229561885198e-05
1NQBGzauPvdiqQNCkH1GgnScRH4ukJF2Po,1,0.0001568896695971489,0.0001568896695971489,-0.0001568896695971489
3KAHHqjaKhLiB8U4yWcB69LsMJjDxqecWD,1,0.00014745956286787987,0.00014745956286787987,0.00014745956286787987
1NjzqmwvnFvHj3xPGpAwYNoaXHQw5XjGAk,2,0.00014662439934909344,7.331219967454672e-05,7.331219967454672e-05
3QrGqud1UWr4XL6PEg73KMDsNJHhirbWwx,3,0.00014391005970537663,4.7970019901792206e-05,4.7970019901792206e-05
17WakVdjTNbtFBzhtNCdSv65mkHDc4eUpC,1,0.0001432010903954506,0.0001432010903954506,0.0001432010903954506
3JkmAYtowYGPQPcMcJuSYSXTusej4iA1nF,1,0.00012290477752685547,0.00012290477752685547,0.00012290477752685547
14eUc5rKLLpfv4TVZpp9QscfveF5cwiHtr,2,0.00012178509496152401,6.0892547480762005e-05,-6.0892547480762005e-05
3BU7pDGrxi1tRLuhwJeddw6yag8CSGv5PT,1,0.00010913610458374023,0.00010913610458374023,-0.00010913610458374023
31ziknMnZi5hXjTb7JqxfP5CeajSFoaBFy,1,0.00010280287824571133,0.00010280287824571133,0.00010280287824571133
1QDsADEiFM8MTqK36w3CE7UrYHGqNcv4UR,1,6.776722148060799e-05,6.776722148060799e-05,6.776722148060799e-05
37ZUmhj9ksvGaYKaACoaALsWpG1f2nM1Tw,1,5.915923975408077e-05,5.915923975408077e-05,5.915923975408077e-05
13JWuN6LG2PJvceiYm98vmMce5SudJbFBS,1,4.183663986623287e-05,4.183663986623287e-05,-4.183663986623287e-05
16gsiBTNjYCyFQs1cJZcy7UpXT69j4hFeo,2,3.426126204431057e-05,1.7130631022155285e-05,-1.7130631022155285e-05
16NNAn7NNLHKNM63R9Q4RRyZHYRihK69zg,1,1.3713259249925613e-05,1.3713259249925613e-05,1.3713259249925613e-05
1FWK9ZfQKM6T38NW7qe5GmwPyqY1caLbXG,1,6.61192461848259e-06,6.61192461848259e-06,6.61192461848259e-06
1EDa9J66WCdoAvAPFEoSSCC4zaeasxutB3,1,3.4905970096588135e-06,3.4905970096588135e-06,-3.4905970096588135e-06
